x,y,z,intensity
-2.41332,-4.58696,0.636402,13
-2.4021,-4.5637,-0.633233,13
-2.41506,-4.58639,0.820968,11
-2.41345,-4.5814,-0.453036,13
-2.42746,-4.60604,1.01205,10
-2.4163,-4.58292,-0.271519,12
-2.41849,-4.58708,1.19719,22
-2.41538,-4.57924,-0.0903686,10
-2.42797,-4.60116,1.394,18
-2.42524,-4.57855,0.0904384,9
-2.43417,-4.59154,0.272356,13
-1.95501,-3.68771,-0.81132,2
-2.43837,-4.59752,0.455302,10
-2.43687,-4.59274,-0.823471,34
-2.445,-4.60614,0.640302,11
-2.43556,-4.58642,-0.63762,13
-2.44576,-4.60368,0.825661,11
-2.43878,-4.59054,-0.454779,13
-2.45274,-4.61487,1.01587,12
-2.44728,-4.60267,-0.273194,12
-2.44993,-4.60571,1.20439,22
-2.45094,-4.60566,-0.0910667,10
-2.44845,-4.59906,1.39607,18
-2.45628,-4.59828,0.0909968,9
-2.46525,-4.6112,0.274031,13
-1.98361,-3.71029,-0.817807,1
-2.46756,-4.61358,0.457742,10
-2.45661,-4.59118,-0.824723,27
-2.46856,-4.61158,0.642251,11
-2.46843,-4.60939,-0.642008,15
-2.47487,-4.61949,0.830041,11
-2.46608,-4.60307,-0.45687,13
-2.4744,-4.61667,1.01816,10
-2.46711,-4.60114,-0.273612,10
-2.4835,-4.62976,1.21294,18
-2.47456,-4.61118,-0.0913459,12
-2.48185,-4.62282,1.40591,17
-2.47991,-4.60376,0.0912761,11
-2.4946,-4.62718,0.275497,13
-1.99282,-3.69644,-0.816281,1
-2.49311,-4.62247,0.459485,10
-2.47919,-4.59474,-0.826913,16
-2.49219,-4.6169,0.644201,11
-2.49205,-4.61472,-0.643958,13
-2.506,-4.63863,0.835047,11
-2.49634,-4.62073,-0.459485,12
-2.49983,-4.62527,1.02197,12
-2.49645,-4.6171,-0.275078,12
-2.51077,-4.64163,1.21833,15
-2.50397,-4.62713,-0.0918346,9
-2.51177,-4.63961,1.41367,18
-2.51696,-4.63374,0.092044,9
-2.51837,-4.63248,0.276334,13
-2.00196,-3.68256,-0.814754,2
-2.52446,-4.64175,0.462274,10
-2.50371,-4.60168,-0.829729,10
-2.52062,-4.63084,0.64737,11
-2.51764,-4.62343,-0.646395,13
-2.52691,-4.63853,0.836612,9
-2.52675,-4.63823,-0.4621,12
-2.53287,-4.64755,1.02884,10
-2.5202,-4.62238,-0.275915,12
-2.53909,-4.65508,1.22418,13
-2.52968,-4.63592,-0.0921836,9
-2.54091,-4.65455,1.42092,18
-2.54465,-4.64597,0.0924629,11
-2.54797,-4.64818,0.277799,13
-2.00726,-3.66177,-0.811702,1
-2.55119,-4.65212,0.464191,12
-2.51976,-4.59291,-0.829729,7
-2.5511,-4.64812,0.651026,12
-2.54714,-4.63897,-0.649807,13
-2.55164,-4.64526,0.839427,11
-2.55443,-4.65034,-0.464191,11
-2.56799,-4.67309,1.03647,10
-2.55557,-4.64856,-0.278009,12
-2.57035,-4.67351,1.23138,13
-2.54682,-4.62881,-0.0922185,6
-2.56832,-4.66597,1.42713,16
-2.57825,-4.66857,0.0930911,11
-2.58157,-4.67072,0.279683,12
-2.02762,-3.66849,-0.814754,1
-2.57801,-4.66237,0.466109,10
-2.53099,-4.57544,-0.828164,6
-2.58077,-4.6635,0.654438,12
-2.57485,-4.6509,-0.652732,11
-2.58315,-4.66397,0.844433,11
-2.57644,-4.65185,-0.465237,11
-2.5919,-4.67784,1.03953,10
-2.58727,-4.66756,-0.279683,12
-2.59987,-4.68837,1.23768,13
-2.58624,-4.66186,-0.0930562,6
-2.59209,-4.67049,1.43127,16
-2.59842,-4.66653,0.0932308,9
-2.60676,-4.67958,0.28073,12
-2.04615,-3.67168,-0.817044,1
-2.60689,-4.67596,0.468375,12
-2.5431,-4.55968,-0.826913,6
-2.61251,-4.6822,0.658338,12
-2.60767,-4.67353,-0.65712,11
-2.62364,-4.70023,0.852568,11
-2.60918,-4.6724,-0.468201,12
-2.61779,-4.6859,1.04334,10
-2.61329,-4.67594,-0.28073,12
-2.62872,-4.70354,1.24398,13
-2.61242,-4.67246,-0.0934402,9
