x,y,z,intensity
1.04682,1.26989,0.0862497,11
0.91773,1.1129,0.126202,11
1.12197,1.3596,0.21644,14
0.792366,0.959852,-0.152824,1
0.820101,0.993095,0.203991,50
0.762624,0.923165,-0.104761,17
0.845428,1.02304,0.257974,32
1.09568,1.32539,-0.0901225,10
1.13735,1.3758,0.41211,59
1.11764,1.35147,-0.0306115,42
1.11566,1.3486,0.46898,1
1.11105,1.33875,0.0303672,28
1.06656,1.28467,0.0875057,12
0.92817,1.11719,0.127073,15
0.989881,1.19063,0.190116,12
0.826089,0.993264,0.204616,50
0.756921,0.909777,-0.103541,6
0.826387,0.992918,0.251105,31
1.12074,1.34611,-0.0917973,16
1.13841,1.36733,0.410761,39
1.12874,1.35524,-0.030786,38
1.12654,1.35212,0.471568,2
1.12959,1.35193,0.0307511,31
1.09002,1.30412,0.0890758,12
0.928034,1.10952,0.12655,15
0.974712,1.1645,0.18646,13
0.830646,0.992034,0.204929,52
0.852047,1.01723,-0.116091,2
0.838502,1.00071,0.253776,36
1.14573,1.36688,-0.093472,20
1.14293,1.36354,0.410761,31
1.13323,1.35149,-0.030786,40
1.12978,1.34689,0.471051,3
1.13407,1.34818,0.0307511,30
1.12544,1.33697,0.0915879,27
0.935559,1.11101,0.127073,16
0.986244,1.17037,0.187923,12
0.826463,0.980068,0.203052,52
1.06606,1.26419,-0.144679,3
0.827891,0.981413,0.249578,30
1.1567,1.37071,-0.0939954,20
1.13763,1.34763,0.407161,31
1.13794,1.34753,-0.030786,37
1.12824,1.33556,0.468462,4
1.14652,1.35337,0.0309606,31
1.1456,1.35132,0.092844,39
0.934276,1.10166,0.126376,15
1.00959,1.18963,0.191579,11
0.82988,0.977177,0.203052,54
1.08336,1.27565,-0.146422,2
0.847836,0.997968,0.254539,36
1.15242,1.35601,-0.0932627,16
1.14233,1.34365,0.407161,29
1.14264,1.34355,-0.030786,38
1.12163,1.31837,0.463804,7
1.14345,1.34023,0.0307511,30
1.15266,1.35055,0.0930533,37
0.938116,1.09839,0.126376,13
1.02276,1.19666,0.193285,13
0.830548,0.971417,0.202426,54
1.10594,1.29306,-0.148862,4
0.833446,0.974118,0.249197,41
1.16234,1.35805,-0.0936814,20
1.13941,1.33078,0.404462,27
1.14969,1.34279,-0.0308559,40
1.11091,1.29704,0.457592,9
1.15571,1.34553,0.0309606,32
1.16128,1.35106,0.0933674,42
0.952338,1.1072,0.12777,13
0.803799,0.934503,-0.19523,1
1.04226,1.21132,0.19621,13
1.00622,1.16901,-0.189385,1
0.836511,0.971506,0.203052,55
1.12085,1.30127,-0.150256,4
0.832828,0.966886,0.248052,42
1.17075,1.35872,-0.0939954,24
1.14,1.32256,0.403112,28
1.16743,1.35391,-0.0312049,43
0.376017,0.435927,0.154256,11
1.16301,1.34452,0.0310304,43
1.1686,1.35002,0.0935767,52
0.961222,1.11006,0.128468,12
0.791536,0.913774,-0.191476,1
1.08419,1.25118,0.203278,18
1.01029,1.16549,-0.189385,1
0.846368,0.976041,0.204616,56
1.11494,1.28531,-0.148862,4
0.834911,0.96249,0.24767,43
1.17287,1.35161,-0.093786,27
1.13183,1.30386,0.398613,30
1.18133,1.3604,-0.0314492,54
0.331928,0.382109,0.135621,13
1.17295,1.34648,0.03117,47
1.16149,1.33239,0.0926347,47
0.971833,1.11403,0.129339,11
0.789685,0.904914,-0.190224,1
1.12901,1.29375,0.210834,24
0.883805,1.01241,-0.165011,1
0.841974,0.964154,0.202739,57
1.13253,1.29641,-0.150605,4
0.837142,0.957945,0.247288,42
1.18307,1.35332,-0.0942047,27
1.14045,1.3041,0.399963,31
1.1808,1.35025,-0.0313096,57
1.19107,1.3572,0.031519,36
1.17404,1.33733,0.0932627,37
0.509129,0.579734,-0.149976,12
0.9744,1.10914,0.129165,12
0.790231,0.899184,-0.189599,2
1.14423,1.30153,0.212784,30
0.966166,1.0986,-0.179635,1
0.842725,0.958242,0.202113,57
1.13178,1.28647,-0.149908,4
1.18911,1.35068,-0.0943094,23
1.14242,1.29719,0.399063,24
1.18683,1.34762,-0.0313445,47
1.17835,1.33376,0.0310653,28
0.423287,0.478944,-0.147568,45
1.17209,1.32574,0.0927393,31
0.474732,0.536776,-0.139291,15
0.979587,1.10722,0.129339,11
0.780119,0.881764,-0.18647,3
1.14722,1.29624,0.21254,27
0.848685,0.958252,0.202739,56
1.12173,1.26611,-0.14799,4
1.2002,1.3542,-0.0948328,20
1.19418,1.34646,-0.0314143,41
1.17636,1.32217,0.0308908,25
0.450868,0.506578,-0.156566,40
1.16343,1.30672,0.0916926,20
0.520896,0.585052,-0.152266,12
0.983253,1.10397,0.129339,13
0.775307,0.870187,-0.184593,4
1.08042,1.21221,0.199378,11
0.49804,0.558595,-0.0918895,9
0.854654,0.958233,0.203365,56
0.839119,0.940484,0.244999,48
1.19621,1.3393,-0.0313445,36
1.17696,1.31359,0.030786,16
0.452634,0.505001,-0.156566,40
1.03865,1.15841,0.0815394,8
0.55308,0.61685,-0.161043,19
0.98577,1.09904,0.129165,15
0.765148,0.852772,-0.181464,4
