x,y,z,intensity
1.45519,0.720462,-0.0850983,72
1.43218,0.708763,0.36892,67
1.44108,0.712853,-0.0280635,65
1.42002,0.702125,0.424463,65
1.4434,0.711494,-0.431193,57
1.43144,0.705286,0.027854,50
1.44753,0.7129,-0.372519,99
1.44427,0.710985,0.0843656,60
1.45315,0.715355,-0.314835,60
1.45339,0.715157,0.141715,59
1.44288,0.70967,-0.254675,59
1.42338,0.699771,0.194747,68
1.4431,0.709153,-0.197428,61
1.45389,0.71414,0.256553,56
1.44674,0.710628,-0.141018,81
1.43804,0.706045,0.3114,60
1.44156,0.70746,-0.0841562,75
1.4399,0.706334,0.370269,68
1.45793,0.714861,-0.0283427,65
1.4346,0.703116,0.428087,68
1.46497,0.71578,-0.436887,55
1.44827,0.707305,0.0281333,49
1.45701,0.711263,-0.374319,100
1.45034,0.70769,0.0845749,58
1.45917,0.711999,-0.315598,60
1.47199,0.71794,0.143284,60
1.45955,0.711555,-0.257178,58
1.43652,0.700016,0.19621,67
1.44913,0.70585,-0.197916,62
1.45282,0.707332,0.255927,54
1.46712,0.714296,-0.142761,81
1.45109,0.706175,0.31369,60
1.46377,0.712034,-0.0853076,72
1.44236,0.701303,0.370269,68
1.46041,0.709768,-0.0283427,65
1.45269,0.705701,0.432745,58
1.46746,0.710661,-0.436887,55
1.46332,0.708345,0.0283776,51
1.47001,0.711265,-0.377018,100
1.45639,0.704362,0.0847843,58
1.46164,0.706901,-0.315598,60
1.47629,0.713665,0.143458,59
1.46736,0.709034,-0.258117,56
1.45683,0.70363,0.198647,66
1.45874,0.70424,-0.198891,58
1.45884,0.703974,0.256553,54
1.46961,0.709171,-0.142761,81
1.47123,0.709635,0.317506,60
1.47345,0.71039,-0.0857263,72
1.45006,0.698803,0.371619,67
1.46288,0.704666,-0.0283427,65
1.45862,0.702302,0.433781,58
1.47516,0.708043,-0.438439,57
1.46759,0.704097,0.0284125,50
1.49006,0.714556,-0.381517,92
1.47505,0.707044,0.0857263,55
1.47473,0.706887,-0.317888,59
1.47158,0.705063,0.142761,57
1.4823,0.70988,-0.260307,58
1.47002,0.703683,0.200109,63
1.47372,0.70514,-0.200597,65
1.47376,0.704843,0.258743,52
1.47207,0.704036,-0.142761,81
1.47546,0.705342,0.317888,58
1.48853,0.711269,-0.086459,71
1.47183,0.702976,0.376568,65
1.47616,0.704724,-0.0285521,65
1.46281,0.698038,0.434298,56
1.47936,0.703719,-0.438957,55
1.46643,0.697252,0.0283427,49
1.49254,0.70935,-0.381517,94
1.48653,0.706176,0.0862497,54
1.48782,0.706789,-0.320178,59
1.48843,0.706759,0.144156,59
1.4812,0.703008,-0.259681,58
